control_id,control_family_id,source_system_id,global_edge_id,source_global_edge_id,source,target,source_original,target_original,bond_order_class,bond_order_proxy,hybridization_pair,pi_system_label,sigma_framework_label,control_transform_note,reference_control_role
topology_preserving_label_randomization__benzene,topology_preserving_label_randomization,benzene,topology_preserving_label_randomization__benzene:Bz_e_05,benzene:Bz_e_05,topology_preserving_label_randomization__benzene:Bz_05,topology_preserving_label_randomization__benzene:Bz_00,benzene:Bz_05,benzene:Bz_00,6_6,1.5,sp2_sp2,planar_aromatic_pi_ring,planar_ring_sigma_framework,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_000,c60:C60_e_000,topology_preserving_label_randomization__c60:C60_00,topology_preserving_label_randomization__c60:C60_01,c60:C60_00,c60:C60_01,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_001,c60:C60_e_001,topology_preserving_label_randomization__c60:C60_00,topology_preserving_label_randomization__c60:C60_02,c60:C60_00,c60:C60_02,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_002,c60:C60_e_002,topology_preserving_label_randomization__c60:C60_00,topology_preserving_label_randomization__c60:C60_05,c60:C60_00,c60:C60_05,single,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_003,c60:C60_e_003,topology_preserving_label_randomization__c60:C60_01,topology_preserving_label_randomization__c60:C60_04,c60:C60_01,c60:C60_04,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_004,c60:C60_e_004,topology_preserving_label_randomization__c60:C60_01,topology_preserving_label_randomization__c60:C60_25,c60:C60_01,c60:C60_25,single,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_005,c60:C60_e_005,topology_preserving_label_randomization__c60:C60_02,topology_preserving_label_randomization__c60:C60_03,c60:C60_02,c60:C60_03,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_006,c60:C60_e_006,topology_preserving_label_randomization__c60:C60_02,topology_preserving_label_randomization__c60:C60_35,c60:C60_02,c60:C60_35,single,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_007,c60:C60_e_007,topology_preserving_label_randomization__c60:C60_03,topology_preserving_label_randomization__c60:C60_04,c60:C60_03,c60:C60_04,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_008,c60:C60_e_008,topology_preserving_label_randomization__c60:C60_03,topology_preserving_label_randomization__c60:C60_50,c60:C60_03,c60:C60_50,single,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_009,c60:C60_e_009,topology_preserving_label_randomization__c60:C60_04,topology_preserving_label_randomization__c60:C60_55,c60:C60_04,c60:C60_55,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_010,c60:C60_e_010,topology_preserving_label_randomization__c60:C60_05,topology_preserving_label_randomization__c60:C60_06,c60:C60_05,c60:C60_06,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_011,c60:C60_e_011,topology_preserving_label_randomization__c60:C60_05,topology_preserving_label_randomization__c60:C60_07,c60:C60_05,c60:C60_07,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_012,c60:C60_e_012,topology_preserving_label_randomization__c60:C60_06,topology_preserving_label_randomization__c60:C60_09,c60:C60_06,c60:C60_09,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_013,c60:C60_e_013,topology_preserving_label_randomization__c60:C60_06,topology_preserving_label_randomization__c60:C60_26,c60:C60_06,c60:C60_26,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_014,c60:C60_e_014,topology_preserving_label_randomization__c60:C60_07,topology_preserving_label_randomization__c60:C60_08,c60:C60_07,c60:C60_08,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_015,c60:C60_e_015,topology_preserving_label_randomization__c60:C60_07,topology_preserving_label_randomization__c60:C60_36,c60:C60_07,c60:C60_36,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_016,c60:C60_e_016,topology_preserving_label_randomization__c60:C60_08,topology_preserving_label_randomization__c60:C60_09,c60:C60_08,c60:C60_09,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_017,c60:C60_e_017,topology_preserving_label_randomization__c60:C60_08,topology_preserving_label_randomization__c60:C60_40,c60:C60_08,c60:C60_40,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_018,c60:C60_e_018,topology_preserving_label_randomization__c60:C60_09,topology_preserving_label_randomization__c60:C60_45,c60:C60_09,c60:C60_45,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_019,c60:C60_e_019,topology_preserving_label_randomization__c60:C60_10,topology_preserving_label_randomization__c60:C60_11,c60:C60_10,c60:C60_11,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_020,c60:C60_e_020,topology_preserving_label_randomization__c60:C60_10,topology_preserving_label_randomization__c60:C60_12,c60:C60_10,c60:C60_12,aromatic,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_021,c60:C60_e_021,topology_preserving_label_randomization__c60:C60_10,topology_preserving_label_randomization__c60:C60_15,c60:C60_10,c60:C60_15,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_022,c60:C60_e_022,topology_preserving_label_randomization__c60:C60_11,topology_preserving_label_randomization__c60:C60_14,c60:C60_11,c60:C60_14,6_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_023,c60:C60_e_023,topology_preserving_label_randomization__c60:C60_11,topology_preserving_label_randomization__c60:C60_20,c60:C60_11,c60:C60_20,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_024,c60:C60_e_024,topology_preserving_label_randomization__c60:C60_12,topology_preserving_label_randomization__c60:C60_13,c60:C60_12,c60:C60_13,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_025,c60:C60_e_025,topology_preserving_label_randomization__c60:C60_12,topology_preserving_label_randomization__c60:C60_30,c60:C60_12,c60:C60_30,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_026,c60:C60_e_026,topology_preserving_label_randomization__c60:C60_13,topology_preserving_label_randomization__c60:C60_14,c60:C60_13,c60:C60_14,single,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_027,c60:C60_e_027,topology_preserving_label_randomization__c60:C60_13,topology_preserving_label_randomization__c60:C60_51,c60:C60_13,c60:C60_51,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_028,c60:C60_e_028,topology_preserving_label_randomization__c60:C60_14,topology_preserving_label_randomization__c60:C60_56,c60:C60_14,c60:C60_56,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_029,c60:C60_e_029,topology_preserving_label_randomization__c60:C60_15,topology_preserving_label_randomization__c60:C60_16,c60:C60_15,c60:C60_16,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_030,c60:C60_e_030,topology_preserving_label_randomization__c60:C60_15,topology_preserving_label_randomization__c60:C60_17,c60:C60_15,c60:C60_17,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_031,c60:C60_e_031,topology_preserving_label_randomization__c60:C60_16,topology_preserving_label_randomization__c60:C60_19,c60:C60_16,c60:C60_19,6_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_032,c60:C60_e_032,topology_preserving_label_randomization__c60:C60_16,topology_preserving_label_randomization__c60:C60_21,c60:C60_16,c60:C60_21,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_033,c60:C60_e_033,topology_preserving_label_randomization__c60:C60_17,topology_preserving_label_randomization__c60:C60_18,c60:C60_17,c60:C60_18,aromatic,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_034,c60:C60_e_034,topology_preserving_label_randomization__c60:C60_17,topology_preserving_label_randomization__c60:C60_31,c60:C60_17,c60:C60_31,5_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
topology_preserving_label_randomization__c60,topology_preserving_label_randomization,c60,topology_preserving_label_randomization__c60:C60_e_035,c60:C60_e_035,topology_preserving_label_randomization__c60:C60_18,topology_preserving_label_randomization__c60:C60_19,c60:C60_18,c60:C60_19,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,topology preserved; edge labels randomized from global scaffold pools,synthetic_control_only
